""	"HSC.Prog_Normal.derived.combined_PMID_30827681"	"GMP_Normal.derived.combined_PMID_30827681"	"Myeloid_Normal.derived.combined_PMID_30827681"	"HSC.Prog.like_Tumor.derived.combined_PMID_30827681"	"GMP.like_Tumor.derived.combined_PMID_30827681"	"Myeloid.like_Tumor.derived.combined_PMID_30827681"	"HSC.like_Tumor.derived.per.cell.type_PMID_30827681"
"S641"	0.340198175320085	0.371859272906715	0.438736870871399	0.286171412620676	0.35646514473144	0.459653423447365	0.198762888910319
"S642"	0.33166323661657	0.398097278789959	0.480033995773571	0.261295150489862	0.388290428220593	0.500150448410413	0.19563282086218
"S643"	0.36555332939498	0.373249583354124	0.442783991235478	0.294496357066782	0.361105014645598	0.452351163474791	0.212748417660752
"S644"	0.355642345786276	0.398341182571988	0.453514214118315	0.314711758494083	0.365203552505769	0.467863567225817	0.205884658784725
"S645"	0.379883683064435	0.3830406562685	0.422863647104657	0.343820068251903	0.371964550175821	0.43516568343324	0.262813492627001
"S646"	0.359915857856486	0.434866909412528	0.496523964227496	0.301912603024309	0.409498796614686	0.501073957101659	0.225413723173192
"S647"	0.376478810390796	0.42642915048256	0.434260801931709	0.353566168789101	0.436199940350264	0.449869124037117	0.247502438211379
"S648"	0.372133117789959	0.409049708708247	0.381470049470955	0.349398187133565	0.422144673291197	0.407720666949582	0.239249144321505
"S649"	0.347100601056068	0.421005067525372	0.468407609497119	0.307451232696541	0.407961261585152	0.481522765557892	0.222581246728255
"S650"	0.334514496654813	0.363696651863903	0.452786727305989	0.253039405713236	0.357724241496552	0.46412351892659	0.187443463393443
"S651"	0.353038135654813	0.392039344863903	0.483157612305989	0.297971337713236	0.379996801496552	0.49580506092659	0.196742814393443
"S652"	0.338780143654813	0.390912169863903	0.414835538305988	0.281250040713236	0.377976358496552	0.44857224792659	0.219870880393443
"S653"	0.369174484939248	0.38893885686776	0.457149525247984	0.333103787387579	0.381256886609607	0.473282606290524	0.257554250909778
"S654"	0.37064698039498	0.405075515354124	0.464452328235478	0.339483476066782	0.400782143645598	0.478190106474791	0.255199293660752
"S655"	0.390827655120503	0.388148705793871	0.365015924601776	0.374930527948444	0.353058802760974	0.390496669991132	0.240771917355256
"S656"	0.375649174048201	0.399169123517549	0.364094006840711	0.343495938779378	0.38161014650439	0.401391955396453	0.245098357742102
"S657"	0.362349851997908	0.397631039564219	0.425955326348116	0.338708636361159	0.404348525852333	0.446169279281163	0.236723466775313
"S658"	0.368217661532218	0.42592659463425	0.452676052052329	0.322651824125952	0.402780389587911	0.47171740921662	0.2338749758135
"S659"	0.351305739501842	0.39638027856813	0.44446449417632	0.304408285819741	0.383430071392714	0.455294068861882	0.21490135926839
"S660"	0.373159048457323	0.416402835186841	0.39410433468825	0.328055749679845	0.381977197673753	0.420860102189194	0.236600494063067
"S661"	0.366599019656905	0.371496253299685	0.486410613957873	0.311574683352077	0.367748795644219	0.489413973645427	0.23139028661813
"S662"	0.359372937233641	0.398209472315223	0.420283918498272	0.331374391617924	0.394646555951091	0.430353340534735	0.227775932636953
"S663"	0.379246802521759	0.39478879645534	0.434030003792906	0.356226803931748	0.387063540849574	0.437188499622435	0.273877056690068
"S664"	0.382383274463599	0.396905183494187	0.417068343643903	0.344634755596367	0.374963324116755	0.439311793345706	0.256742840737126
"S665"	0.374196529995816	0.342420906128437	0.353719132696231	0.294587547722319	0.325863496704665	0.377971567562326	0.214123033550627
"S666"	0.37017385952385	0.419575321891122	0.433403432444791	0.324895291570589	0.398830363997242	0.457685149341272	0.220087966914754
"S667"	0.357206008062344	0.396117064832718	0.447091063452772	0.300484476613063	0.381092028028154	0.473946394714403	0.209157998402314
"S668"	0.368207480320085	0.365715141906715	0.391685696871399	0.328598912620676	0.34491494073144	0.414615226447365	0.248630782910319
"S669"	0.360431909723432	0.425084171003966	0.390535921714414	0.325411712242821	0.428938831967708	0.417822008797504	0.207626012469817
"S670"	0.363166491500545	0.395144426982587	0.388997093874814	0.321296906681221	0.381523974063927	0.415506351645509	0.24186524819975
"S671"	0.368265445654813	0.409800568863903	0.418810337305988	0.317455496713236	0.420267796496552	0.43271061392659	0.238771528393443
"S672"	0.381452867658997	0.390732976735467	0.432863458609757	0.341410704990918	0.367437935791887	0.443298343364264	0.266073148842816
"S673"	0.36834274286067	0.427072959284092	0.447508073531265	0.33365651230199	0.42845693591002	0.462772387539334	0.245172418622565
"S674"	0.333490049320085	0.366757171906715	0.474550910871399	0.269120077620676	0.359854888731441	0.484307649447365	0.188038109910319
"S675"	0.361197792322177	0.452105671342497	0.420420651523283	0.338558509259517	0.452861452879108	0.452705747166202	0.230889133135005
"S676"	0.350882432727616	0.38060276887553	0.409225783018183	0.314683724520502	0.380229031263043	0.426402047235179	0.22046104791919
"S677"	0.366905396723432	0.329866159003966	0.400941544714414	0.316984209242821	0.331938473967708	0.407582407797504	0.232888391469817
"S678"	0.37238612825565	0.403383133638215	0.402366086766742	0.343688538368773	0.416335324555619	0.425731605014125	0.257767911283318
"S679"	0.358910332459415	0.441462110622623	0.471544517340134	0.319531700318686	0.44084790382142	0.481298993908031	0.227670994287753
"S680"	0.346126319590378	0.419145916595403	0.439349607201332	0.291136596461333	0.39160363132073	0.459533725493349	0.198572653766442
"S681"	0.357057008732595	0.385330705597332	0.450984893672329	0.300696431298504	0.366779827377258	0.467583231175317	0.21342594152461
"S682"	0.360062123459415	0.408223748622623	0.476538135340134	0.329974182318686	0.40127306282142	0.487703142908031	0.230506246287753
"S683"	0.344075514856486	0.351285020412528	0.407970746227496	0.299771506024309	0.335568865614686	0.429037570101659	0.218289868173192
"S684"	0.380721160328452	0.406421383649843	0.446490985478937	0.356711169176038	0.37922863832211	0.464219667322713	0.236285025809065
"S685"	0.361511400455231	0.418259651751059	0.462676592036365	0.330488626041004	0.383139942526085	0.470888937470357	0.22846188583838
"S686"	0.377793717390796	0.43143217348256	0.471335429931709	0.345397537789101	0.415916958350264	0.485528887037117	0.257235388211379
"S687"	0.347589881665272	0.360546535042813	0.430323525565411	0.28399631790744	0.347772039234888	0.448495357520775	0.216548511516875
"S688"	0.369813399854395	0.393437502976746	0.490382675575612	0.342268954385468	0.390032467467019	0.493028287382822	0.263580488948506
"S689"	0.333794483187031	0.402117038498152	0.439142788358317	0.257736000839188	0.375955672084463	0.46816888214321	0.160877105206944
"S690"	0.374202033787867	0.441110231272465	0.480681493819071	0.343567323494724	0.40522224114353	0.492437949230745	0.240458222096818
"S691"	0.380154384241508	0.376823189323046	0.36316942315468	0.351083483535088	0.375629268031854	0.368053189696174	0.260698394623106
"S692"	0.368499981320085	0.430611902906715	0.436678354871399	0.323853495620676	0.40460607973144	0.462889525447365	0.225570640910319
"S693"	0.381056360993725	0.406306890692655	0.469817196044347	0.361284902083478	0.394026578556998	0.482561096843489	0.25364247432594
"S694"	0.341486442995816	0.400211585128437	0.462184776696231	0.266672191722319	0.376262394704665	0.477901921562326	0.211804314550627
"S695"	0.390665084787867	0.437139823272465	0.425496195819071	0.371889410494724	0.40466416114353	0.450622106230745	0.241532406096818
"S696"	0.361967434794143	0.370552858579811	0.458039756774724	0.322947132411246	0.372014842586532	0.470852647387256	0.234914599770878
"S697"	0.366763669993725	0.442670755692655	0.445086395044347	0.330943879083478	0.413560449556998	0.466154982843489	0.21055221532594
"S698"	0.352349350840252	0.346952529661577	0.44162073896355	0.309569201551783	0.348323835943254	0.448196644064872	0.193546015288294
"S699"	0.360347892989541	0.395674575821091	0.379097484740578	0.319114771805797	0.364637478261664	0.403418014405814	0.212640171876567
"S700"	0.348683090299373	0.378325069169266	0.394247464904435	0.286411312008348	0.3523725874557	0.418651395184349	0.202120889332594
"S701"	0.377447510328452	0.428628476649843	0.451060047478937	0.342436518176038	0.39085404732211	0.479532804322713	0.224390522809065
"S702"	0.35565027066318	0.391364272607031	0.438105944913526	0.288164013268599	0.382922095087221	0.459269217801938	0.195151048292189
"S703"	0.357236904786276	0.395091590571988	0.443230393118315	0.298053774494083	0.379229383505769	0.457015727225817	0.214395653784725
"S704"	0.372198419326361	0.425482913214061	0.450535575827052	0.346621723537198	0.400059857174442	0.461521493603876	0.228705037584378
"S705"	0.377398376794143	0.400878904579811	0.456787235774724	0.344457158411246	0.376016553586532	0.464357729387256	0.253909542770878
"S706"	0.329146768654813	0.398742264863903	0.442732300305988	0.258202125713236	0.394117771496552	0.46918124392659	0.183449493393443
"S707"	0.371565394787867	0.433169870272465	0.449369550819071	0.324970823494724	0.39774557614353	0.477771615230745	0.227160334096818
"S708"	0.385498629322177	0.416137789342497	0.400245948523283	0.352865830259517	0.391148121879108	0.439415582166202	0.232149264135005
"S709"	0.357820083288913	0.344736001990356	0.366825238645013	0.321178619814145	0.369557757717363	0.384074337590163	0.250182138209162
"S710"	0.343317939519667	0.361276453019558	0.453165965141022	0.296865110292908	0.347967059701907	0.465082698903598	0.223660386465382
"S711"	0.368744246332636	0.406511055521407	0.440908887782705	0.34257405545372	0.389297273617444	0.460546158760388	0.254729179258438
"S712"	0.359052396796235	0.387264108015593	0.445342753426608	0.303145364050087	0.366187934734199	0.460301340106093	0.210986926995564
"S713"	0.393836067320085	0.388757785906715	0.443144784871399	0.343610045620676	0.36196247473144	0.447022521447365	0.279015399910319
"S714"	0.378064920330544	0.319009758085625	0.358457867130821	0.317535963814879	0.318298669469777	0.379499812041551	0.243609815033751
"S715"	0.355567538521759	0.39802323445534	0.398493289792906	0.318668625931748	0.408232810849574	0.423447747622435	0.219275992690068
"S716"	0.36661490586067	0.356880557284092	0.375439160531265	0.32030107430199	0.35792362391002	0.392666761539334	0.193483116622565
"S717"	0.347045264972511	0.392809252219901	0.419625418126254	0.28037906883295	0.382147684771351	0.445445700866563	0.209368324835622
"S718"	0.361533242654813	0.385658806863903	0.435515761305989	0.321990361713236	0.358886749496552	0.45070223692659	0.225843025393443
"S719"	0.372496041253558	0.386979279202433	0.450204568114858	0.349110568729932	0.382655275407952	0.465918537295287	0.238969243058631
"S720"	0.378072482189123	0.387154494933934	0.421017049010201	0.354720614478029	0.36823879623213	0.427420369862047	0.25485319743163
"S721"	0.394535597227365	0.405187498007877	0.425313851542618	0.373765685701403	0.38142486250809	0.439279822378224	0.295868047962894
"S722"	0.329990110519667	0.373239595019558	0.476537791141022	0.265103629292908	0.359709646701907	0.493461729903598	0.174428889465382
"S723"	0.368250003656905	0.348234065299685	0.439268352957873	0.325693000352077	0.341893716644219	0.446061952645427	0.22175935561813
"S724"	0.332899908656905	0.369209402299685	0.448985304957873	0.244374400352077	0.367036236644219	0.477954635645427	0.18415530561813
"S725"	0.37206091525565	0.380476064638215	0.375537560766742	0.342735284368773	0.369994112555619	0.399971494014125	0.245020112283318
"S726"	0.363224295927197	0.427900696988373	0.395245807287806	0.342798100192734	0.440224655233509	0.422865531691411	0.231831799474253
"S727"	0.364928487187031	0.368185543498152	0.420551368358317	0.307356732839188	0.358034850084463	0.43808211614321	0.223217368206944
"S728"	0.367462730665272	0.409414688042813	0.431809275565411	0.33394825290744	0.386920022234888	0.448682455520775	0.248232619516875
"S729"	0.370810215298076	0.324468671583723	0.367759161602928	0.349512599869828	0.310519573126913	0.371670354967976	0.238533532263954
"S730"	0.363589923320085	0.385886074906715	0.378120538871399	0.326244412620676	0.37258916273144	0.404172253447365	0.221507031910319
"S731"	0.397765266792051	0.414758746144029	0.438957326122839	0.370129289772406	0.404109561438864	0.458214093668419	0.271048055546191
"S732"	0.354968170191214	0.433551044369716	0.424100007662086	0.315888187116869	0.431409533379797	0.448172669580884	0.216406522656317
"S733"	0.377910895787867	0.411591355272465	0.362105398819071	0.362533584494724	0.37327256814353	0.395222627230745	0.219261760096818
"S734"	0.350505431399163	0.309500213225688	0.449373895539247	0.289550534344464	0.312785919940933	0.460211485912465	0.217844418110125
"S735"	0.332371216320085	0.374659800906715	0.469843237871399	0.271966017620676	0.364194354731441	0.477377565447365	0.215639144910319
"S736"	0.360523962987449	0.347615210385309	0.450281356088694	0.291488634166956	0.336028238113996	0.462900559686977	0.210572174651881
"S737"	0.35849171472134	0.372496263568184	0.48595572306253	0.30785960960398	0.371755840820041	0.484303334078667	0.209740650245131
"S738"	0.358083600253558	0.415596613202433	0.488923161114858	0.315100454729932	0.390297288407952	0.501953412295287	0.191087977058631
"S739"	0.374555120542972	0.396709597928094	0.410164879710999	0.349137105182276	0.379384035635221	0.42309340659936	0.226311981180386
"S740"	0.339142187588286	0.442966413159621	0.471984875549448	0.265369695822492	0.417624550173063	0.495900628774512	0.183384952541756
"S741"	0.357975461413306	0.406329726540857	0.455531100151308	0.317869762178149	0.376343786464698	0.463851298230415	0.230962864770337
"S742"	0.347471192330544	0.376441400085625	0.455493595130821	0.279760495814879	0.365450033469777	0.467551805041551	0.210831156033751
"S743"	0.379019768729708	0.389856690311312	0.389370047670067	0.321820782159343	0.37418261441071	0.422775287954016	0.248229979143877
"S744"	0.324580332588286	0.371943498159621	0.441515648549447	0.257974134822492	0.380180476173063	0.461371011774512	0.198003733541756
"S745"	0.368954963421172	0.42836794654868	0.402345969807717	0.313106741095312	0.397497643545461	0.442171191391855	0.21168797775649
"S746"	0.32569724945314	0.352927651315277	0.470895558384481	0.236958538402164	0.346041413378418	0.49542548575152	0.183354118613694
"S747"	0.347621336330544	0.402054913085625	0.449885109130821	0.322165768814879	0.402162927469777	0.462961010041551	0.225371881033751
"S748"	0.36852852566318	0.417594546607031	0.428472233913526	0.331670842268599	0.388672719087221	0.456697677801938	0.224781068292189
"S749"	0.363316520528034	0.425446409762686	0.39730133874856	0.31915433184827	0.394925065292576	0.426230798778946	0.218888867364127
"S750"	0.355343065120503	0.387259600793871	0.477108437601776	0.298936266948444	0.367407619760974	0.490353685991132	0.214860930355256
"S751"	0.33425644372134	0.364175759568184	0.45745308306253	0.24655650760398	0.348224884820041	0.465348224078667	0.192038076245131
"S752"	0.358932794455231	0.400693473751059	0.478506319036365	0.325422463041004	0.386115418526085	0.497597931470357	0.23009843783838
"S753"	0.406751800925106	0.375786218552591	0.408990612635922	0.396028092553893	0.351473224085842	0.421785732972574	0.292708286249566
"S754"	0.364101354062344	0.419727642832718	0.484209573452772	0.338676757613063	0.408650760028154	0.491631105714403	0.249533004402314
"S755"	0.356375558122595	0.372776920229653	0.41748292025366	0.308574014587285	0.358730800908641	0.44789768970997	0.203339237579943
"S756"	0.372875994053976	0.39897491708959	0.501349060845235	0.3321380110577	0.370683159437485	0.513209690839055	0.248731885503569
"S757"	0.344198190146696	0.335794959988427	0.448938439174015	0.273055481976973	0.320483516660836	0.449421484908196	0.206748010450994
"S758"	0.341107047388704	0.363646508046778	0.393923219279824	0.30835293615026	0.341390845202597	0.41464514631828	0.208216031986693
"S759"	0.367957798465691	0.407994592929969	0.450447696295788	0.318675235235208	0.381672411264422	0.463280609064543	0.222240850961813
"S760"	0.358909982858578	0.34070929784831	0.43698419387938	0.305054921663149	0.333985611762353	0.442738496820496	0.210378643397879
"S761"	0.373246898827407	0.394198728931952	0.449674885652994	0.308777609856618	0.370080117748276	0.462177471963295	0.220952957696721
"S762"	0.386563584120503	0.414715056793871	0.390527474601776	0.370974887948444	0.383575879760974	0.420566659991132	0.282113671355256
"S763"	0.374407649725524	0.388328237439748	0.387788926366298	0.344045518881662	0.370257318115375	0.408821797516341	0.220514744694504
"S764"	0.345168773530126	0.379148674198468	0.387157927400444	0.285124529487111	0.358588745440243	0.424442034497783	0.193092648588814
"S765"	0.364755577148788	0.391270923424209	0.3903481948259	0.342791233615814	0.378186792808503	0.408582109627033	0.22645304067568
"S766"	0.34331620559247	0.304168320031185	0.476870153853216	0.268544774100174	0.295539277468398	0.483442388212186	0.195006943991129
"S767"	0.359198188130963	0.413249949972781	0.450510661861198	0.332589817142647	0.42044698849931	0.470179437585318	0.228659900478688
"S768"	0.332955673189123	0.357262143933934	0.439338487010201	0.260839392478029	0.35608592223213	0.467400416862047	0.18193020943163
"S769"	0.354941691987449	0.404688544385309	0.425256965088694	0.304575950166956	0.372947628113996	0.450818748686977	0.215765268651881
"S770"	0.346654697	0.397256546000001	0.454110572	0.286831977	0.372920645	0.467122335	0.199674206
"S771"	0.341299290987449	0.407594736385309	0.465903680088694	0.269663453166956	0.389496029113996	0.482096489686977	0.187142555651881
"S772"	0.36958735305816	0.392870136961154	0.346517396149004	0.337726212335381	0.37243904573282	0.368950609276729	0.230780802952942
"S773"	0.384110263789959	0.367904865708247	0.416914385470955	0.342847277133565	0.362287292291197	0.420078603949582	0.264843190321505
"S774"	0.379158271191214	0.391900787369716	0.414975116662086	0.360834093116869	0.365666017379797	0.425314650580884	0.232420479656317
"S775"	0.362297544526738	0.428075319177143	0.417591552447053	0.32756368370975	0.404408584963789	0.450116983562573	0.230286956295488
"S776"	0.38717037625565	0.411827537638215	0.399392814766742	0.359463146368773	0.384512678555619	0.416110876014125	0.258423342283318
"S777"	0.356405542397072	0.400984045789906	0.401373480887362	0.314620464705623	0.379311987793266	0.436179636193628	0.219114361885439
"S778"	0.354645661656905	0.444619335299685	0.495963975957873	0.312239516352077	0.425818226644219	0.505344678645427	0.22913123261813
"S779"	0.354179624993725	0.436488816692655	0.435492458044347	0.326710856083478	0.433143433556998	0.459856226843489	0.22738649832594
"S780"	0.370319647189123	0.388249172933934	0.358867348010201	0.350334856478029	0.36798069323213	0.405067488862047	0.24806049543163
"S781"	0.363285633862762	0.330135929719874	0.419504458183149	0.316019960940831	0.325740967057688	0.425204130258171	0.213116615847252
"S782"	0.382612584326361	0.369996905214061	0.394191792827052	0.352852814537198	0.343408526174442	0.414525685603876	0.259963146584378
"S783"	0.337216729455231	0.360712358751059	0.424118249036365	0.288840296041004	0.347761892526085	0.458191251470357	0.19807801483838
"S784"	0.381826353995816	0.389151418128437	0.429837694696231	0.347842486722319	0.370262352704665	0.443464740562326	0.269907470550627
"S785"	0.368195822195398	0.42248370124128	0.465197043965855	0.332200564394551	0.395655915675132	0.483694658018558	0.24651021610569
"S786"	0.357128845987449	0.419776667385309	0.482925797088694	0.322431750166956	0.386475080113996	0.501765636686977	0.227594388651881
"S787"	0.395325830031172	0.405224944916359	0.423630526226386	0.350122704806531	0.379027640014077	0.443813764857202	0.253083125701157
"S788"	0.339593931324269	0.389264065778279	0.426083541175168	0.266743105898357	0.367139221026775	0.449781282885039	0.167802183359692
"S789"	0.331263836322177	0.433802650342497	0.448129624523283	0.264489788259517	0.409693576879108	0.470734061166202	0.191000048135005
"S790"	0.351870623537993	0.418874376206291	0.404537688056853	0.277543111404274	0.392418099521006	0.437025885659222	0.191272361574967
"S791"	0.398354043920922	0.371518332681027	0.435914115332153	0.366427228276212	0.371660249790507	0.4446034315349	0.281249904800193
"S792"	0.380965192322177	0.393273000342497	0.394091855523283	0.356731467259517	0.367076601879108	0.410408102166202	0.241717682135005
"S793"	0.375081021461507	0.403987726058405	0.451463003992019	0.328099596957526	0.384772210969087	0.459610169626868	0.24463753851244
"S794"	0.362473111972511	0.433365073219901	0.412571365126254	0.32272369883295	0.434995960771351	0.442008217866563	0.211077115835622
"S795"	0.355369517929289	0.445563466424155	0.41592040493969	0.322252881831575	0.440621105381176	0.441472566410248	0.212515958698939
"S796"	0.36823219752385	0.415469159891122	0.432083676444791	0.313834296570589	0.383842716997242	0.457710992341272	0.209842600914754
"S797"	0.362376891455231	0.421204932751059	0.424260966036365	0.338174746041004	0.402901855526085	0.436415237470357	0.19811646883838
"S798"	0.34656580066318	0.325427342607031	0.379709528913526	0.283780044268599	0.312817496087221	0.401256547801938	0.198068228292189
"S799"	0.351565112298076	0.446005372583723	0.428167142602928	0.334754525869828	0.453104586126913	0.454809116967976	0.212361580263954
"S800"	0.375028914461507	0.415095104058405	0.454111116992019	0.338181507957526	0.383777095969087	0.476221592626868	0.23770164551244
"S801"	0.364298966989541	0.441048170821091	0.404159503740578	0.311104370805797	0.412350070261664	0.444970141405814	0.227204101876567
"S802"	0.362748587729708	0.404409743311312	0.479438890670067	0.322908516159343	0.40160796841071	0.486197041954016	0.227479789143877
"S803"	0.358865524661089	0.411265767171249	0.407795669261642	0.332036268629758	0.418493097939554	0.422048560083101	0.233202591067503
"S804"	0.355204151322177	0.439610709342497	0.443203102523283	0.315718510259517	0.444202895879108	0.466207439166202	0.215704957135005
"S805"	0.350342392053976	0.38872285308959	0.436158852845235	0.3009578950577	0.376436834437485	0.448731601839055	0.206645443503569
"S806"	0.345583692388704	0.377394205046778	0.499230108279824	0.29444502515026	0.382912602202597	0.50775177431828	0.192686876986693
"S807"	0.389392515792051	0.392147421144029	0.447443100122839	0.362410064772406	0.366752166438864	0.453088952668419	0.232492138546191
"S808"	0.371775521656905	0.367859361299685	0.375571597957873	0.339054970352077	0.352342148644219	0.396197109645427	0.22080761261813
"S809"	0.380019300053976	0.38426598908959	0.382431158845235	0.3597409310577	0.360030524437485	0.401600631839055	0.247554976503569
"S810"	0.377099603386612	0.391405827610996	0.38350819562794	0.34027157251142	0.360659179054929	0.403130251599442	0.233770457762006
"S811"	0.342655096490587	0.406001932538982	0.42165096956652	0.312156909125217	0.415862609835497	0.445771401765233	0.227095456988911
"S812"	0.395153421725524	0.373942737439748	0.353520007366298	0.376768533881662	0.334220286115375	0.381932814516341	0.257471445694504
"S813"	0.389515853723432	0.431445574003966	0.442479063714414	0.363627336242821	0.401721579967708	0.453567176797504	0.242573199469817
"S814"	0.370408575320085	0.405980828906715	0.392024005871399	0.337034969620676	0.368473658731441	0.400788043447365	0.205608438910319
"S815"	0.377965079330544	0.409082380085625	0.424340567130821	0.353381107814879	0.392657307469777	0.451973471041551	0.261201797033751
"S816"	0.37092311459247	0.401355960031185	0.393975121853216	0.347099109100174	0.430094910468398	0.421081082212186	0.251878595991128
"S817"	0.379527014812469	0.342500311766544	0.389624866690555	0.351157145522612	0.332467072405631	0.409437795142881	0.242251639880463
"S818"	0.38310675005816	0.417329952961154	0.472675620149004	0.356227026335381	0.41133768273282	0.486002124276729	0.271572777952941
"S819"	0.370472116874812	0.423858303599261	0.393850548143327	0.351744418135675	0.423174301433785	0.421368908857284	0.234707610282777
"S820"	0.38568499225565	0.360347335638215	0.404278155766742	0.346893773368773	0.359951398555619	0.409978443014125	0.230646048283318
"S821"	0.374860879257742	0.395964171073997	0.369137034418627	0.347164299007613	0.362685938703286	0.389315109732962	0.210957705508004
"S822"	0.366505883854395	0.401078768976746	0.446519149575612	0.325609224385468	0.387517900467019	0.472873509382822	0.224259908948506
"S823"	0.32842350552385	0.399731703891122	0.434493981444791	0.264430103570589	0.392638651997242	0.454972254341272	0.173767433914754
"S824"	0.369123965656905	0.429254026299685	0.426400702957873	0.338639494352077	0.436972438644219	0.453161822645427	0.24144076861813
"S825"	0.344594457203265	0.364204835249103	0.409742557622263	0.299064542311714	0.364209165755895	0.442440680179997	0.203732667091842
"S826"	0.322881317519667	0.353478880019558	0.407537992141022	0.251449472292908	0.358138416701907	0.414222425903598	0.177938882465382
"S827"	0.387022135656905	0.416829324299685	0.403398680957873	0.365003169352077	0.409201143644219	0.424657338645427	0.26126302661813
"S828"	0.364749631068118	0.396935549404759	0.337914222457297	0.317719449891385	0.38090681996125	0.382945586157005	0.211784267163781
"S829"	0.354502799590378	0.407342658595403	0.497252528201332	0.310931656461333	0.40455834832073	0.497164289493349	0.237537393766442
"S830"	0.34093269872134	0.391044929568184	0.46738279406253	0.29668098660398	0.378034381820041	0.485824996078667	0.195926388245131
"S831"	0.339335222521759	0.35761411345534	0.487834814792906	0.274219838931748	0.349938530849574	0.499759372622435	0.190821559690068
"S832"	0.358825934856487	0.403306166412528	0.391737846227496	0.340023017024309	0.377551424614686	0.412800138101659	0.226469593173192
"S833"	0.371958319120503	0.420616316793871	0.433162334601776	0.351191281948444	0.403136273760974	0.442343741991132	0.227758743355256
"S834"	0.352160139929289	0.390641019424155	0.46311962493969	0.298574041831575	0.371870297381176	0.476950382410248	0.197691729698939
"S835"	0.381771384259833	0.399440857509779	0.431252070070511	0.345986156646454	0.374277590850953	0.452455221451799	0.254848187732691
"S836"	0.373097760187031	0.338824448498152	0.400580005358317	0.314172851839188	0.344160377084463	0.41175478114321	0.205177502206944
"S837"	0.337976347053976	0.37673907608959	0.458468984845235	0.2901227030577	0.381388848437485	0.476620258839055	0.207428358503569
"S838"	0.378745289257742	0.428810331073997	0.415646875418627	0.354227399007613	0.405412122703286	0.439367775732962	0.239213078508004
"S839"	0.368607735264017	0.432605144381343	0.45266499637428	0.336648727924135	0.425615484146288	0.470294292889473	0.238756861182064
"S840"	0.365288773727616	0.42966125287553	0.412059444018183	0.337338400520502	0.438290856263043	0.443613440235179	0.22635905891919
"S841"	0.341289859654813	0.379103334863903	0.420592054305989	0.265574043713236	0.371663877496552	0.45179067492659	0.216694448393443
"S842"	0.370690454854395	0.406516425976746	0.450302409575612	0.339798931385468	0.405195000467019	0.461851028382822	0.253240924948506
"S843"	0.376639687187031	0.418738864498152	0.474940261358317	0.327299558839188	0.398384930084463	0.48334047714321	0.257871389206944
"S844"	0.349852219989541	0.413580602821091	0.457722815740578	0.298162990805797	0.379675200261664	0.468509177405814	0.213964550876567
"S845"	0.364486462559206	0.426209042679045	0.455696936974946	0.310673159654802	0.414546580306653	0.477237144636148	0.201802211065285
"S846"	0.377325400397072	0.376311181789906	0.406018788887362	0.355713494705623	0.363654688793266	0.425288053193628	0.255178146885439
"S847"	0.386604620326361	0.431657576214061	0.377714983827052	0.356176293537198	0.393512318174442	0.412159599603876	0.243856556584378
"S848"	0.343498579854395	0.362246179976746	0.399828123575612	0.278771007385468	0.352633059467019	0.422133625382822	0.203380386948506
"S849"	0.346497731658997	0.354368939735467	0.369064303609757	0.276617586990918	0.333060121791887	0.401870530364264	0.195767869842816
"S850"	0.338214224775817	0.419539920393078	0.425995550858893	0.26652042629988	0.397471413767432	0.450869321631632	0.185136237661293
"S851"	0.384560325320085	0.366890756906715	0.398611159871399	0.343928777620676	0.362363993731441	0.411091092447365	0.266404463910319
"S852"	0.37678241072134	0.426760075568184	0.43872868206253	0.34179380160398	0.409110595820041	0.463627464078667	0.219603755245131
"S853"	0.364865351392888	0.432384006918342	0.444135719583593	0.308811455427942	0.405722443497931	0.473610668755954	0.227652536436066
"S854"	0.340387560320085	0.413237542906715	0.507395285871399	0.262722193620676	0.39351461973144	0.518501946447365	0.182397780910319
"S855"	0.322561963286822	0.408318412554574	0.482894179993128	0.257646428175304	0.384297950569696	0.501093104871326	0.180894086984475
"S856"	0.375995296220294	0.398501055850293	0.411909557236587	0.34712741128456	0.366755433246207	0.421930736719249	0.245654784132787
"S857"	0.395135643079373	0.381328224433907	0.449973481067097	0.359499650585909	0.352284470518467	0.456906570253655	0.27443875344326
"S858"	0.329098992787867	0.381940842272465	0.424446460819071	0.271426194494724	0.37713307114353	0.437367447230745	0.201253266096818
"S859"	0.349585712	0.401297315000001	0.454952384	0.292513311	0.384861144	0.468147477	0.203732208
"S860"	0.360544744987449	0.440213511385309	0.409667531088694	0.332707130166956	0.414041703113996	0.452041259686977	0.224809597651881
"S861"	0.336387888925106	0.375898088552591	0.466724033635922	0.250806404553893	0.360546152085842	0.481882932972574	0.193207953249566
"S862"	0.377732237328453	0.402760937649843	0.467725633478937	0.344918474176038	0.38801378932211	0.478284639322713	0.253723964809065
"S863"	0.376137030856486	0.369308485412528	0.383377275227496	0.313591134024309	0.352333524614686	0.400334485101659	0.226542509173192
"S864"	0.315060054320085	0.366645571906715	0.433271683871399	0.253490163620676	0.38081054673144	0.466203589447365	0.195155774910319
"S865"	0.355099271656905	0.432590237299685	0.458758947957873	0.319876358352077	0.416960954644219	0.468650679645427	0.22217788161813
"S866"	0.3801440002677	0.416160467517602	0.47298908772692	0.345908974563617	0.388708171931716	0.486005252613238	0.238308601718843
